156.364 20.7071 4
159.192 23.5355 4
159.192 23.5355 6
156.364 20.7071 6

156.364 20.7071 4
155.329 24.5707 4
155.329 24.5707 6
156.364 20.7071 6

156.364 20.7071 4
152.5 21.7423 4
152.5 21.7423 6
156.364 20.7071 6

156.364 20.7071 4
153.536 17.8787 4
153.536 17.8787 6
156.364 20.7071 6

156.364 20.7071 4
157.399 16.8435 4
157.399 16.8435 6
156.364 20.7071 6

156.364 20.7071 4
160.228 19.6719 4
160.228 19.6719 6
156.364 20.7071 6

156.364 20.7071 4
159.192 23.5355 4
159.192 23.5355 6
156.364 20.7071 6

